market_code,forecast_item,date,baseline,item_usage_rule,buckets,intermit,adj_mean,adj_dev,acov,is_forecastable,is_seasonal
CH,CH: 652222,2023-10-01,2. Statistical,Use,75,0.0,39291.0,14068.0,0.35804637194268407,True,False
CH,CH: 652341,2023-10-01,1. Manual,Ignore,63,0.75,73.0,200.0,2.73972602739726,False,True
CH,CH: 652409,2023-10-01,1. Manual,Ignore,75,0.0,997.0,361.0,0.362086258776329,True,True
CH,CH: 652414,2023-10-01,1. Manual,Ignore,75,0.25,2503.0,3704.0,1.4798242109468638,False,True
CH,CH: 652763,2023-10-01,2. Statistical,Use,75,0.5,4795.0,4750.0,0.9906152241918665,False,False
CH,CH: 652764,2023-10-01,2. Statistical,Use,75,0.16666666666666663,5340.0,3674.0,0.6880149812734082,True,False
CH,CH: 655307,2023-10-01,1. Manual,Ignore,75,0.8333333333333334,0.0,0.0,,False,True
CH,CH: 662278,2023-10-01,1. Manual,Ignore,58,0.9166666666666666,0.0,0.0,,False,True
CH,CH: 693915,2023-10-01,2. Statistical,Use,75,0.0,22293.0,12924.0,0.5797335486475576,True,True
CH,CH: 698026,2023-10-01,2. Statistical,Use,62,0.0,1950.0,781.0,0.4005128205128205,True,False
CH,CH: 699797,2023-10-01,2. Statistical,Use,61,0.0,14969.0,13381.0,0.8939140891175095,False,False
CH,CH: 704943,2023-10-01,2. Statistical,Use,75,0.0,6947.0,962.0,0.1384770404491147,True,True
CH,CH: 722210,2023-10-01,1. Manual,Ignore,75,0.0,988.0,358.0,0.3623481781376518,True,True
CH,CH: 740919,2023-10-01,2. Statistical,Use,49,0.08333333333333337,4866.0,5323.0,1.0939169749280724,False,False
CH,CH: 745313,2023-10-01,1. Manual,Ignore,46,0.41666666666666663,5373.0,5677.0,1.0565791922575842,False,True
CH,CH: 756812,2023-10-01,2. Statistical,Use,62,0.0,3410.0,1585.0,0.46480938416422285,True,False
CH,CH: 761602,2023-10-01,2. Statistical,Use,39,0.0,885.0,384.0,0.43389830508474575,True,False
CH,CH: 769677,2023-10-01,1. Manual,Use,42,0.41666666666666663,2212.0,3136.0,1.4177215189873418,False,True
CH,CH: 773061,2023-10-01,1. Manual,Ignore,40,0.75,37.0,83.0,2.2432432432432434,False,False
CH,CH: 786832,2023-10-01,1. Manual,Ignore,31,0.0,576.0,289.0,0.5017361111111112,True,True
CH,CH: 792596,2023-10-01,1. Manual,Ignore,46,0.16666666666666663,2976.0,4147.0,1.393481182795699,False,True
CH,CH: 797380,2023-10-01,1. Manual,Ignore,15,0.33333333333333337,62.0,98.0,1.5806451612903225,False,False
CH,CH: 802073,2023-10-01,1. Manual,Use,75,0.5,2165.0,3168.0,1.4632794457274827,False,True
CH,CH: 806155,2023-10-01,1. Manual,Ignore,27,0.0,664.0,494.0,0.7439759036144579,False,False
CH,CH: 826886,2023-10-01,1. Manual,Ignore,75,0.0,366.0,171.0,0.4672131147540984,True,True
